Sample Number (10 samples per second),t (c)
9821,25.5
9822,25.5
9823,25.5
9824,25.5
9825,25.5
9826,25.5
9827,25.5
9828,25.5
9829,25.5
9830,25.5
9831,25.5
9832,25.5
9833,25.5
9834,25.5
9835,25.5
9836,25.5
9837,25.5
9838,25.5
9839,25.5
9840,25.5
9841,25.5
9842,25.5
9843,25.5
9844,25.5
9845,25.5
9846,25.5
9847,25.5
9848,25.5
9849,25.5
9850,25.5
9851,25.5
9852,25.5
9853,25.5
9854,25.5
9855,25.43
9856,25.43
9857,25.43
9858,25.43
9859,25.43
9860,25.43
9861,25.43
9862,25.43
9863,25.43
9864,25.43
9865,25.43
9866,25.43
9867,25.43
9868,25.43
9869,25.43
9870,25.43
9871,25.43
9872,25.43
9873,25.43
9874,25.43
9875,25.43
9876,25.43
9877,25.43
9878,25.43
9879,25.43
9880,25.43
9881,25.43
9882,25.43
9883,25.43
9884,25.369999
9885,25.43
9886,25.369999
9887,25.369999
9888,25.369999
9889,25.369999
9890,25.369999
9891,25.369999
9892,25.369999
9893,25.369999
9894,25.369999
9895,25.369999
9896,25.369999
9897,25.369999
9898,25.369999
9899,25.369999
9900,25.369999
9901,25.369999
9902,25.369999
9903,25.369999
9904,25.369999
9905,25.369999
9906,25.369999
9907,25.369999
9908,25.369999
9909,25.369999
9910,25.369999
9911,25.369999
9912,25.369999
9913,25.369999
9914,25.31
9915,25.31
9916,25.31
9917,25.31
9918,25.31
9919,25.31
9920,25.31
9921,25.31
9922,25.31
9923,25.31
9924,25.31
9925,25.31
9926,25.31
9927,25.31
9928,25.31
9929,25.31
9930,25.31
9931,25.31
9932,25.31
9933,25.31
9934,25.31
9935,25.31
9936,25.31
9937,25.31
9938,25.25
9939,25.31
9940,25.25
9941,25.25
9942,25.25
9943,25.25
9944,25.25
9945,25.25
9946,25.25
9947,25.25
9948,25.25
9949,25.25
9950,25.25
9951,25.25
9952,25.25
9953,25.25
9954,25.25
9955,25.25
9956,25.25
9957,25.25
9958,25.25
9959,25.25
9960,25.25
9961,25.25
9962,25.25
9963,25.25
9964,25.25
9965,25.25
9966,25.25
9967,25.18
9968,25.18
9969,25.18
9970,25.18
9971,25.18
9972,25.18
9973,25.18
9974,25.18
9975,25.18
9976,25.18
9977,25.18
9978,25.18
9979,25.18
9980,25.18
9981,25.18
9982,25.18
9983,25.18
9984,25.18
9985,25.18
9986,25.18
9987,25.18
9988,25.18
9989,25.18
9990,25.18
9991,25.18
9992,25.18
9993,25.18
9994,25.119999
9995,25.18
9996,25.119999
9997,25.119999
9998,25.119999
9999,25.119999
10000,25.119999
10001,25.119999
10002,25.119999
10003,25.119999
10004,25.119999
10005,25.119999
10006,25.119999
10007,25.119999
10008,25.119999
10009,25.119999
10010,25.119999
10011,25.119999
10012,25.119999
10013,25.119999
10014,25.119999
10015,25.119999
10016,25.119999
10017,25.119999
10018,25.119999
10019,25.119999
10020,25.119999
10021,25.06
10022,25.06
10023,25.06
10024,25.06
10025,25.06
10026,25.06
10027,25.06
10028,25.06
10029,25.06
10030,25.06
10031,25.06
10032,25.06
10033,25.06
10034,25.06
10035,25.06
10036,25.06
10037,25.06
10038,25.06
10039,25.06
10040,25.06
10041,25.06
10042,25.06
10043,25.06
10044,25.06
10045,25.06
10046,25.06
10047,25.0
10048,25.06
10049,25.0
10050,25.06
10051,25.0
10052,25.0
10053,25.0
10054,25.0
10055,25.06
10056,25.0
10057,25.0
10058,25.0
10059,25.0
10060,25.0
10061,25.0
10062,25.0
10063,25.0
10064,25.0
10065,25.0
10066,25.0
10067,25.0
10068,25.0
10069,25.0
10070,25.0
10071,25.0
10072,25.0
10073,25.0
10074,25.0
10075,25.0
10076,25.0
10077,24.93
10078,24.93
10079,25.0
10080,24.93
10081,24.93
10082,25.0
10083,24.93
10084,24.93
10085,24.93
10086,24.93
10087,24.93
10088,24.93
10089,24.93
10090,24.93
10091,24.93
10092,24.93
10093,24.93
10094,24.93
10095,24.93
10096,24.93
10097,24.93
10098,24.93
10099,24.93
10100,24.93
10101,24.93
10102,24.93
10103,24.93
10104,24.93
10105,24.93
10106,24.869999
10107,24.93
10108,24.93
10109,24.93
10110,24.869999
10111,24.93
10112,24.869999
10113,24.869999
10114,24.869999
10115,24.869999
10116,24.869999
10117,24.869999
10118,24.869999
10119,24.869999
10120,24.869999
10121,24.869999
10122,24.869999
10123,24.869999
10124,24.869999
10125,24.869999
10126,24.869999
10127,24.869999
10128,24.869999
10129,24.869999
10130,24.869999
10131,24.869999
10132,24.869999
10133,24.869999
10134,24.869999
10135,24.869999
10136,24.869999
10137,24.869999
10138,24.869999
10139,24.869999
10140,24.869999
10141,24.81
10142,24.81
10143,24.81
10144,24.869999
10145,24.81
10146,24.81
10147,24.81
10148,24.81
10149,24.81
10150,24.81
10151,24.81
10152,24.81
10153,24.81
10154,24.81
10155,24.81
10156,24.81
10157,24.81
10158,24.81
10159,24.81
10160,24.81
10161,24.81
10162,24.81
10163,24.81
10164,24.81
10165,24.81
10166,24.81
10167,24.81
10168,24.81
10169,24.81
10170,24.81
10171,24.81
10172,24.81
10173,24.81
10174,24.81
10175,24.75
10176,24.75
10177,24.75
10178,24.75
10179,24.75
10180,24.75
10181,24.75
10182,24.75
10183,24.75
10184,24.75
10185,24.75
10186,24.75
10187,24.75
10188,24.75
10189,24.75
10190,24.75
10191,24.75
10192,24.75
10193,24.75
10194,24.75
10195,24.75
10196,24.75
10197,24.75
10198,24.75
10199,24.75
10200,24.75
10201,24.75
10202,24.75
10203,24.75
10204,24.75
10205,24.75
10206,24.75
10207,24.68
10208,24.75
10209,24.68
10210,24.75
10211,24.68
10212,24.68
10213,24.68
10214,24.68
10215,24.68
10216,24.68
10217,24.68
10218,24.68
10219,24.68
10220,24.68
10221,24.68
10222,24.68
10223,24.68
10224,24.68
10225,24.68
10226,24.68
10227,24.68
10228,24.68
10229,24.68
10230,24.68
10231,24.68
10232,24.68
10233,24.68
10234,24.68
10235,24.68
10236,24.68
10237,24.68
10238,24.68
10239,24.68
10240,24.68
10241,24.68
10242,24.619999
10243,24.68
10244,24.619999
10245,24.68
10246,24.619999
10247,24.619999
10248,24.619999
10249,24.619999
10250,24.619999
10251,24.619999
10252,24.619999
10253,24.619999
10254,24.619999
10255,24.619999
10256,24.619999
10257,24.619999
10258,24.619999
10259,24.619999
10260,24.619999
10261,24.619999
10262,24.619999
10263,24.619999
10264,24.619999
10265,24.619999
10266,24.619999
10267,24.619999
10268,24.619999
10269,24.619999
10270,24.619999
10271,24.619999
10272,24.619999
10273,24.56
10274,24.619999
10275,24.619999
10276,24.619999
10277,24.619999
10278,24.619999
10279,24.619999
10280,24.619999
10281,24.56
10282,24.56
10283,24.56
10284,24.56
10285,24.56
10286,24.56
10287,24.56
10288,24.56
10289,24.56
10290,24.56
10291,24.56
10292,24.56
10293,24.56
10294,24.56
10295,24.56
10296,24.56
10297,24.56
10298,24.56
10299,24.56
10300,24.56
10301,24.56
10302,24.56
10303,24.56
10304,24.56
10305,24.56
10306,24.56
10307,24.56
10308,24.56
10309,24.56
10310,24.56
10311,24.56
10312,24.56
10313,24.56
10314,24.56
10315,24.56
10316,24.56
10317,24.5
10318,24.5
10319,24.5
10320,24.5
10321,24.5
10322,24.5
10323,24.5
10324,24.5
10325,24.5
10326,24.5
10327,24.5
10328,24.5
10329,24.5
10330,24.5
10331,24.5
10332,24.5
10333,24.5
10334,24.5
10335,24.5
10336,24.5
10337,24.5
10338,24.5
10339,24.5
10340,24.5
10341,24.5
10342,24.5
10343,24.5
10344,24.5
10345,24.5
10346,24.5
10347,24.5
10348,24.5
10349,24.5
10350,24.5
10351,24.5
10352,24.5
10353,24.5
10354,24.5
10355,24.5
10356,24.5
10357,24.5
10358,24.5
10359,24.5
10360,24.5
10361,24.5
10362,24.5
10363,24.5
10364,24.5
10365,24.56
10366,24.5
10367,24.56
10368,24.56
10369,24.56
10370,24.56
10371,24.56
10372,24.56
10373,24.56
10374,24.56
10375,24.56
10376,24.56
10377,24.56
10378,24.56
10379,24.56
10380,24.56
10381,24.619999
10382,24.619999
10383,24.619999
10384,24.619999
10385,24.619999
10386,24.619999
10387,24.619999
10388,24.619999
10389,24.619999
10390,24.619999
10391,24.68
10392,24.68
10393,24.68
10394,24.68
10395,24.68
10396,24.68
10397,24.68
10398,24.68
10399,24.68
10400,24.75
10401,24.75
10402,24.75
10403,24.75
10404,24.75
10405,24.75
10406,24.75
10407,24.75
10408,24.81
10409,24.81
10410,24.81
10411,24.81
10412,24.81
10413,24.81
10414,24.81
10415,24.869999
10416,24.869999
10417,24.869999
10418,24.869999
10419,24.869999
10420,24.869999
10421,24.869999
10422,24.93
10423,24.93
10424,24.93
10425,24.93
10426,24.93
10427,24.93
10428,24.93
10429,24.93
10430,25.0
10431,25.0
10432,25.0
10433,25.0
10434,25.0
10435,25.0
10436,25.0
10437,25.06
10438,25.06
10439,25.06
10440,25.06
10441,25.06
10442,25.06
10443,25.119999
10444,25.119999
10445,25.119999
10446,25.119999
10447,25.119999
10448,25.119999
10449,25.119999
10450,25.18
10451,25.18
10452,25.18
10453,25.18
10454,25.18
10455,25.18
10456,25.25
10457,25.25
10458,25.25
10459,25.25
10460,25.25
10461,25.25
10462,25.25
10463,25.25
10464,25.25
10465,25.31
10466,25.31
10467,25.31
10468,25.31
10469,25.31
10470,25.31
10471,25.31
10472,25.31
10473,25.369999
10474,25.369999
10475,25.369999
10476,25.369999
10477,25.369999
10478,25.369999
10479,25.369999
10480,25.369999
10481,25.369999
10482,25.369999
10483,25.369999
10484,25.43
10485,25.43
10486,25.43
10487,25.43
10488,25.43
10489,25.43
10490,25.43
10491,25.43
10492,25.43
10493,25.43
10494,25.43
10495,25.43
10496,25.43
10497,25.5
10498,25.5
10499,25.5
10500,25.5
10501,25.5
10502,25.5
10503,25.5
10504,25.5
10505,25.5
10506,25.5
10507,25.5
10508,25.5
10509,25.5
10510,25.5
10511,25.5
10512,25.5
10513,25.5
10514,25.5
10515,25.56
10516,25.5
10517,25.56
10518,25.56
10519,25.56
10520,25.56
10521,25.56
10522,25.56
10523,25.56
10524,25.56
10525,25.56
10526,25.56
10527,25.56
10528,25.56
10529,25.56
10530,25.56
10531,25.56
10532,25.56
10533,25.56
10534,25.56
10535,25.56
10536,25.56
10537,25.56
10538,25.56
10539,25.56
10540,25.56
10541,25.56
10542,25.56
10543,25.56
10544,25.56
10545,25.56
10546,25.56
10547,25.56
10548,25.56
10549,25.56
10550,25.56
10551,25.56
10552,25.56
10553,25.56
10554,25.56
10555,25.56
10556,25.56
10557,25.56
10558,25.56
10559,25.56
10560,25.56
10561,25.56
10562,25.56
10563,25.56
10564,25.56
10565,25.56
10566,25.56
10567,25.56
10568,25.56
10569,25.56
10570,25.56
10571,25.5
10572,25.56
10573,25.5
10574,25.56
10575,25.56
10576,25.56
10577,25.5
10578,25.5
10579,25.56
10580,25.5
10581,25.5
10582,25.5
10583,25.5
10584,25.5
10585,25.5
10586,25.5
10587,25.5
10588,25.5
10589,25.5
10590,25.5
10591,25.5
10592,25.5
10593,25.5
10594,25.5
10595,25.5
10596,25.5
10597,25.5
10598,25.5
10599,25.5
10600,25.5
10601,25.5
10602,25.5
10603,25.5
10604,25.5
10605,25.5
10606,25.5
10607,25.43
10608,25.43
10609,25.43
10610,25.43
10611,25.43
10612,25.43
10613,25.43
10614,25.43
10615,25.43
10616,25.43
10617,25.43
10618,25.43
10619,25.43
10620,25.43
10621,25.43
10622,25.43
10623,25.43
10624,25.43
10625,25.43
10626,25.43
10627,25.43
10628,25.43
10629,25.43
10630,25.43
10631,25.43
10632,25.43
10633,25.43
10634,25.43
10635,25.43
10636,25.43
10637,25.369999
10638,25.369999
10639,25.43
10640,25.369999
10641,25.369999
10642,25.369999
10643,25.369999
10644,25.369999
10645,25.369999
10646,25.369999
10647,25.369999
10648,25.369999
10649,25.369999
10650,25.369999
10651,25.369999
10652,25.369999
10653,25.369999
10654,25.369999
10655,25.369999
10656,25.369999
10657,25.369999
10658,25.369999
10659,25.369999
10660,25.369999
10661,25.369999
10662,25.369999
10663,25.369999
10664,25.369999
10665,25.369999
10666,25.31
10667,25.31
10668,25.31
10669,25.31
10670,25.31
10671,25.31
10672,25.31
10673,25.31
10674,25.31
10675,25.31
10676,25.31
10677,25.31
10678,25.31
10679,25.31
10680,25.31
10681,25.31
10682,25.31
10683,25.31
10684,25.31
10685,25.31
10686,25.31
10687,25.31
10688,25.31
10689,25.25
10690,25.25
10691,25.31
10692,25.25
10693,25.25
10694,25.25
10695,25.25
10696,25.25
10697,25.25
10698,25.25
10699,25.25
10700,25.25
10701,25.25
10702,25.25
10703,25.25
10704,25.25
10705,25.25
10706,25.25
10707,25.25
10708,25.25
10709,25.25
10710,25.25
10711,25.25
10712,25.25
10713,25.25
10714,25.25
10715,25.18
10716,25.18
10717,25.18
10718,25.18
10719,25.18
10720,25.18
10721,25.18
10722,25.18
10723,25.18
10724,25.18
10725,25.18
10726,25.18
10727,25.18
10728,25.18
10729,25.18
10730,25.18
10731,25.18
10732,25.18
10733,25.18
10734,25.18
10735,25.18
10736,25.18
10737,25.18
10738,25.18
10739,25.18
10740,25.119999
10741,25.119999
10742,25.18
10743,25.18
10744,25.119999
10745,25.119999
10746,25.119999
10747,25.119999
10748,25.119999
10749,25.119999
10750,25.119999
10751,25.119999
10752,25.119999
10753,25.119999
10754,25.119999
10755,25.119999
10756,25.119999
10757,25.119999
10758,25.119999
10759,25.119999
10760,25.119999
10761,25.119999
10762,25.119999
10763,25.119999
10764,25.119999
10765,25.06
10766,25.119999
10767,25.119999
10768,25.06
10769,25.06
10770,25.06
10771,25.06
10772,25.06
10773,25.06
10774,25.06
10775,25.06
10776,25.06
10777,25.06
10778,25.06
10779,25.06
10780,25.06
10781,25.06
10782,25.06
10783,25.06
10784,25.06
10785,25.06
10786,25.06
10787,25.06
10788,25.06
10789,25.06
10790,25.06
10791,25.06
10792,25.06
10793,25.06
10794,25.06
10795,25.06
10796,25.06
10797,25.06
10798,25.0
10799,25.0
10800,25.0
10801,25.0
10802,25.0
10803,25.0
10804,25.0
10805,25.0
10806,25.0
10807,25.0
10808,25.0
10809,25.0
10810,25.0
10811,25.0
10812,25.0
10813,25.0
10814,25.0
10815,25.0
10816,25.0
10817,25.0
10818,25.0
10819,24.93
10820,25.0
10821,25.0
10822,24.93
10823,25.0
10824,24.93
10825,24.93
10826,24.93
10827,24.93
10828,24.93
10829,24.93
10830,24.93
10831,24.93
10832,24.93
10833,24.93
10834,24.93
10835,24.93
10836,24.93
10837,24.93
10838,24.93
10839,24.93
10840,24.93
10841,24.93
10842,24.93
10843,24.93
10844,24.93
10845,24.93
10846,24.93
10847,24.93
10848,24.93
10849,24.93
10850,24.93
10851,24.93
10852,24.869999
10853,24.869999
10854,24.869999
10855,24.869999
10856,24.869999
10857,24.869999
10858,24.869999
10859,24.869999
10860,24.869999
10861,24.869999
10862,24.869999
10863,24.869999
10864,24.869999
10865,24.869999
10866,24.869999
10867,24.869999
10868,24.869999
10869,24.869999
10870,24.869999
10871,24.869999
10872,24.869999
10873,24.869999
10874,24.869999
10875,24.869999
10876,24.869999
10877,24.869999
10878,24.869999
10879,24.869999
10880,24.869999
10881,24.869999
10882,24.869999
10883,24.869999
10884,24.869999
10885,24.869999
10886,24.869999
10887,24.81
10888,24.81
10889,24.81
10890,24.81
10891,24.81
10892,24.81
10893,24.81
10894,24.81
10895,24.81
10896,24.81
10897,24.81
10898,24.81
10899,24.81
10900,24.81
10901,24.81
10902,24.81
10903,24.81
10904,24.81
10905,24.81
10906,24.81
10907,24.81
10908,24.81
10909,24.81
10910,24.81
10911,24.81
10912,24.81
10913,24.81
10914,24.81
10915,24.81
10916,24.75
10917,24.81
10918,24.75
10919,24.75
10920,24.75
10921,24.75
10922,24.75
10923,24.75
10924,24.75
10925,24.75
10926,24.75
10927,24.75
10928,24.75
10929,24.75
10930,24.75
10931,24.75
10932,24.75
10933,24.75
10934,24.75
10935,24.75
10936,24.75
10937,24.75
10938,24.75
10939,24.75
10940,24.75
10941,24.75
10942,24.75
10943,24.75
10944,24.75
10945,24.75
10946,24.75
10947,24.75
10948,24.75
10949,24.68
10950,24.75
10951,24.68
10952,24.68
10953,24.68
10954,24.75
10955,24.68
10956,24.68
10957,24.68
10958,24.68
10959,24.68
10960,24.68
10961,24.68
10962,24.68
10963,24.68
10964,24.68
10965,24.68
10966,24.68
10967,24.68
10968,24.68
10969,24.68
10970,24.68
10971,24.68
10972,24.68
10973,24.68
10974,24.68
10975,24.68
10976,24.68
10977,24.68
10978,24.68
10979,24.68
10980,24.68
10981,24.68
10982,24.68
10983,24.68
10984,24.68
10985,24.68
10986,24.68
10987,24.619999
10988,24.68
10989,24.619999
10990,24.619999
10991,24.619999
10992,24.619999
10993,24.619999
10994,24.619999
10995,24.619999
10996,24.619999
10997,24.619999
10998,24.619999
10999,24.619999
11000,24.619999
11001,24.619999
11002,24.619999
11003,24.619999
11004,24.619999
11005,24.619999
11006,24.619999
11007,24.619999
11008,24.619999
11009,24.619999
11010,24.619999
11011,24.619999
11012,24.619999
11013,24.619999
11014,24.619999
11015,24.619999
11016,24.619999
11017,24.619999
11018,24.619999
11019,24.619999
11020,24.56
11021,24.619999
11022,24.619999
11023,24.56
11024,24.56
11025,24.56
11026,24.56
11027,24.56
11028,24.56
11029,24.56
11030,24.56
11031,24.56
11032,24.56
11033,24.56
11034,24.56
11035,24.56
11036,24.56
11037,24.56
11038,24.56
11039,24.56
11040,24.56
11041,24.56
11042,24.56
11043,24.56
11044,24.56
11045,24.56
11046,24.56
11047,24.56
11048,24.56
11049,24.56
11050,24.56
11051,24.56
11052,24.56
11053,24.56
11054,24.56
11055,24.56
11056,24.56
11057,24.56
11058,24.5
11059,24.56
11060,24.56
11061,24.5
11062,24.5
11063,24.56
11064,24.5
11065,24.5
11066,24.5
11067,24.5
11068,24.5
11069,24.5
11070,24.5
11071,24.5
11072,24.5
11073,24.5
11074,24.5
11075,24.5
11076,24.5
11077,24.5
11078,24.5
11079,24.5
11080,24.5
11081,24.5
11082,24.5
11083,24.5
11084,24.5
11085,24.5
11086,24.5
11087,24.5
11088,24.5
11089,24.5
11090,24.5
11091,24.5
11092,24.5
11093,24.5
11094,24.5
11095,24.5
11096,24.5
11097,24.5
11098,24.5
11099,24.5
11100,24.5
11101,24.5
11102,24.5
11103,24.5
11104,24.5
11105,24.56
11106,24.56
11107,24.56
11108,24.56
11109,24.56
11110,24.56
11111,24.56
11112,24.56
11113,24.56
11114,24.56
11115,24.56
11116,24.56
11117,24.56
11118,24.56
11119,24.56
11120,24.56
11121,24.619999
11122,24.619999
11123,24.619999
11124,24.619999
11125,24.619999
11126,24.619999
11127,24.619999
11128,24.619999
11129,24.619999
11130,24.68
11131,24.68
11132,24.68
11133,24.68
11134,24.68
11135,24.68
11136,24.68
11137,24.68
11138,24.68
11139,24.75
11140,24.75
11141,24.75
11142,24.75
11143,24.75
11144,24.75
11145,24.75
11146,24.75
11147,24.75
11148,24.75
11149,24.81
11150,24.81
11151,24.81
11152,24.81
11153,24.81
11154,24.81
11155,24.81
11156,24.81
11157,24.81
11158,24.869999
11159,24.869999
11160,24.869999
11161,24.869999
11162,24.869999
11163,24.93
11164,24.93
11165,24.93
11166,24.93
11167,24.93
11168,24.93
11169,25.0
11170,24.93
11171,25.0
11172,25.0
11173,25.0
11174,25.0
11175,25.0
11176,25.06
11177,25.06
11178,25.06
11179,25.06
11180,25.06
11181,25.06
11182,25.119999
11183,25.119999
11184,25.119999
11185,25.119999
11186,25.119999
11187,25.119999
11188,25.119999
11189,25.18
11190,25.18
11191,25.18
11192,25.18
11193,25.18
11194,25.18
11195,25.18
11196,25.25
11197,25.25
11198,25.25
11199,25.25
11200,25.25
11201,25.25
11202,25.25
11203,25.25
11204,25.25
11205,25.31
11206,25.31
11207,25.31
11208,25.31
11209,25.31
11210,25.31
11211,25.31
11212,25.31
11213,25.31
11214,25.369999
11215,25.369999
11216,25.369999
11217,25.369999
11218,25.369999
11219,25.369999
11220,25.369999
11221,25.369999
11222,25.369999
11223,25.369999
11224,25.43
11225,25.43
11226,25.43
11227,25.43
11228,25.43
11229,25.43
11230,25.43
11231,25.43
11232,25.43
11233,25.43
11234,25.43
11235,25.43
11236,25.43
11237,25.43
11238,25.43
11239,25.43
11240,25.43
11241,25.5
11242,25.5
11243,25.5
11244,25.5
11245,25.5
11246,25.5
11247,25.5
11248,25.5
11249,25.5
11250,25.5
11251,25.5
11252,25.5
11253,25.5
11254,25.5
11255,25.5
11256,25.5
11257,25.5
11258,25.5
11259,25.5
11260,25.5
11261,25.56
11262,25.5
11263,25.56
11264,25.56
11265,25.56
11266,25.56
11267,25.56
11268,25.5
11269,25.56
11270,25.56
11271,25.56
11272,25.56
11273,25.56
11274,25.56
11275,25.56
11276,25.56
11277,25.56
11278,25.56
11279,25.56
11280,25.56
11281,25.56
11282,25.56
11283,25.56
11284,25.56
11285,25.56
11286,25.56
11287,25.56
11288,25.56
11289,25.5
11290,25.56
11291,25.56
11292,25.56
11293,25.5
11294,25.56
11295,25.5
11296,25.5
11297,25.56
11298,25.56
11299,25.56
11300,25.5
11301,25.5
11302,25.5
11303,25.5
11304,25.5
11305,25.5
11306,25.5
11307,25.5
11308,25.5
11309,25.5
11310,25.5
11311,25.5
11312,25.5
11313,25.5
11314,25.5
11315,25.5
11316,25.5
11317,25.5
11318,25.5
11319,25.5
11320,25.5
11321,25.5
11322,25.5
11323,25.5
11324,25.5
11325,25.5
11326,25.5
11327,25.5
11328,25.5
11329,25.5
11330,25.5
11331,25.5
11332,25.5
11333,25.5
11334,25.5
11335,25.5
11336,25.5
11337,25.5
11338,25.5
11339,25.43
11340,25.43
11341,25.43
11342,25.43
11343,25.43
11344,25.43
11345,25.43
11346,25.43
11347,25.43
11348,25.43
11349,25.43
11350,25.43
11351,25.43
11352,25.43
11353,25.43
11354,25.43
11355,25.43
11356,25.43
11357,25.43
11358,25.43
11359,25.43
11360,25.43
11361,25.43
11362,25.43
11363,25.43
11364,25.43
11365,25.43
11366,25.43
11367,25.43
11368,25.43
11369,25.43
11370,25.43
11371,25.43
11372,25.43
11373,25.369999
11374,25.369999
11375,25.369999
11376,25.369999
11377,25.369999
11378,25.369999
11379,25.369999
11380,25.369999
11381,25.369999
11382,25.369999
11383,25.369999
11384,25.369999
11385,25.369999
11386,25.369999
11387,25.369999
11388,25.369999
11389,25.369999
11390,25.369999
11391,25.369999
11392,25.369999
11393,25.369999
11394,25.369999
11395,25.369999
11396,25.369999
11397,25.369999
11398,25.369999
11399,25.31
11400,25.31
11401,25.369999
11402,25.31
11403,25.31
11404,25.31
11405,25.31
11406,25.31
11407,25.31
11408,25.31
11409,25.31
11410,25.31
11411,25.31
11412,25.31
11413,25.31
11414,25.31
11415,25.31
11416,25.31
11417,25.31
11418,25.31
11419,25.31
11420,25.31
11421,25.31
11422,25.31
11423,25.31
11424,25.31
11425,25.31
11426,25.31
11427,25.25
11428,25.25
11429,25.25
11430,25.25
11431,25.25
11432,25.25
11433,25.25
11434,25.25
11435,25.25
11436,25.25
11437,25.25
11438,25.25
11439,25.25
11440,25.25
11441,25.25
11442,25.25
11443,25.25
11444,25.25
11445,25.25
11446,25.25
11447,25.25
11448,25.25
11449,25.25
11450,25.25
11451,25.25
11452,25.18
11453,25.25
11454,25.18
11455,25.25
11456,25.18
11457,25.18
11458,25.18
11459,25.18
11460,25.18
11461,25.18
11462,25.18
11463,25.18
11464,25.18
11465,25.18
11466,25.18
11467,25.18
11468,25.18
11469,25.18
11470,25.18
11471,25.18
11472,25.18
11473,25.18
11474,25.18
11475,25.18
11476,25.18
11477,25.18
11478,25.18
11479,25.18
11480,25.18
11481,25.18
11482,25.18
11483,25.119999
11484,25.119999
11485,25.119999
11486,25.119999
11487,25.119999
11488,25.119999
11489,25.119999
11490,25.119999
11491,25.119999
11492,25.119999
11493,25.119999
11494,25.119999
11495,25.119999
11496,25.119999
11497,25.119999
11498,25.119999
11499,25.119999
11500,25.119999
11501,25.119999
11502,25.119999
11503,25.119999
11504,25.119999
11505,25.119999
11506,25.06
11507,25.119999
11508,25.119999
11509,25.119999
11510,25.06
11511,25.119999
11512,25.06
11513,25.06
11514,25.06
11515,25.06
11516,25.06
11517,25.06
11518,25.06
11519,25.06
11520,25.06
11521,25.06
11522,25.06
11523,25.06
11524,25.06
11525,25.06
11526,25.06
11527,25.06
11528,25.06
11529,25.06
11530,25.06
11531,25.06
11532,25.06
11533,25.06
11534,25.06
11535,25.06
11536,25.06
11537,25.06
11538,25.06
11539,25.06
11540,25.0
11541,25.0
11542,25.0
11543,25.0
11544,25.0
11545,25.0
11546,25.0
11547,25.0
11548,25.0
11549,25.0
11550,25.0
11551,25.0
11552,25.0
11553,25.0
11554,25.0
11555,25.0
11556,25.0
11557,25.0
11558,25.0
11559,25.0
11560,25.0
11561,25.0
11562,25.0
11563,25.0
11564,25.0
11565,25.0
11566,25.0
11567,25.0
11568,25.0
11569,25.0
11570,25.0
11571,24.93
11572,24.93
11573,24.93
11574,24.93
11575,24.93
11576,24.93
11577,24.93
11578,24.93
11579,24.93
11580,24.93
11581,24.93
11582,24.93
11583,24.93
11584,24.93
11585,24.93
11586,24.93
11587,24.93
11588,24.93
11589,24.93
11590,24.93
11591,24.93
11592,24.93
11593,24.93
11594,24.93
11595,24.93
11596,24.93
11597,24.93
11598,24.93
11599,24.93
11600,24.93
11601,24.93
11602,24.93
11603,24.93
11604,24.869999
11605,24.869999
11606,24.869999
11607,24.869999
11608,24.869999
11609,24.869999
11610,24.869999
11611,24.869999
11612,24.869999
11613,24.869999
11614,24.869999
11615,24.869999
11616,24.869999
11617,24.869999
11618,24.869999
11619,24.869999
11620,24.869999
11621,24.869999
11622,24.869999
11623,24.869999
11624,24.869999
11625,24.869999
11626,24.869999
11627,24.869999
11628,24.869999
11629,24.869999
11630,24.869999
11631,24.869999
11632,24.869999
11633,24.81
11634,24.81
11635,24.869999
11636,24.81
11637,24.81
11638,24.81
11639,24.81
11640,24.81
11641,24.81
11642,24.81
11643,24.81
11644,24.81
11645,24.81
11646,24.81
11647,24.81
11648,24.81
11649,24.81
11650,24.81
11651,24.81
11652,24.81
11653,24.81
11654,24.81
11655,24.81
11656,24.81
11657,24.81
11658,24.81
11659,24.81
11660,24.81
11661,24.81
11662,24.81
11663,24.81
11664,24.81
11665,24.81
11666,24.75
11667,24.81
11668,24.81
11669,24.75
11670,24.75
11671,24.81
11672,24.75
11673,24.75
11674,24.75
11675,24.75
11676,24.75
11677,24.75
11678,24.75
11679,24.75
11680,24.75
11681,24.75
11682,24.75
11683,24.75
11684,24.75
11685,24.75
11686,24.75
11687,24.75
11688,24.75
11689,24.75
11690,24.75
11691,24.75
11692,24.75
11693,24.75
11694,24.75
11695,24.75
11696,24.75
11697,24.75
11698,24.75
11699,24.75
11700,24.75
11701,24.75
11702,24.75
11703,24.68
11704,24.75
11705,24.75
11706,24.68
11707,24.75
11708,24.75
11709,24.68
11710,24.68
11711,24.68
11712,24.68
11713,24.68
11714,24.68
11715,24.68
11716,24.68
11717,24.68
11718,24.68
11719,24.68
11720,24.68
11721,24.68
11722,24.68
11723,24.68
11724,24.68
11725,24.68
11726,24.68
11727,24.68
11728,24.68
11729,24.68
11730,24.68
11731,24.68
11732,24.68
11733,24.68
11734,24.68
11735,24.68
11736,24.68
11737,24.68
11738,24.68
11739,24.68
11740,24.68
11741,24.68
11742,24.68
11743,24.619999
11744,24.68
11745,24.619999
11746,24.619999
11747,24.619999
11748,24.619999
11749,24.619999
11750,24.619999
11751,24.619999
11752,24.619999
11753,24.619999
11754,24.619999
11755,24.619999
11756,24.619999
11757,24.619999
11758,24.619999
